t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts,tsn
2027,SU12b-PickProduct-Page,1330422448947,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:47:28.947Z,1330422448947
795,SU32-GoToCart-Page,1330422450224,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:30.224Z,1330422450224
837,SU12b-PickProduct-Page,1330422450550,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:47:30.550Z,1330422450550
807,SU12b-PickProduct-Page,1330422450584,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:47:30.584Z,1330422450584
522,SU31-AddToCart-Page,1330422451250,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:31.250Z,1330422451250
1043,SU61-BrowseCat2-Page,1330422451758,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:47:31.758Z,1330422451758
1520,SU43-Paiment-Page,1330422451571,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:47:31.571Z,1330422451571
2950,SU12b-PickProduct-Page,1330422450743,true,PT14022810472,200,KIE,128k013n,8519304225180891524,2012-02-28T09:47:30.743Z,1330422450743
1633,SU43-Paiment-Page,1330422453265,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:47:33.265Z,1330422453265
825,SU32-GoToCart-Page,1330422455382,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:35.382Z,1330422455382
404,SU11-SearchPhrase-Page,1330422457692,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:47:37.692Z,1330422457692
613,SU61-BrowseCat2-Page,1330422458026,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:47:38.026Z,1330422458026
562,SU61-BrowseCat2-Page,1330422459518,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:47:39.518Z,1330422459518
493,SU31-AddToCart-Page,1330422460040,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:47:40.040Z,1330422460040
902,SU61-BrowseCat2-Page,1330422461272,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:47:41.272Z,1330422461272
726,SU41-CustomerDetails-Page,1330422461816,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:41.816Z,1330422461816
530,SU01-HomePage-Page,1330422462057,true,PT6022810475,200,OIN,hangmap,8563771665917833534,2012-02-28T09:47:42.057Z,1330422462057
1240,SU31-AddToCart-Page,1330422461402,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:47:41.402Z,1330422461402
715,SU31-AddToCart-Page,1330422462205,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:47:42.205Z,1330422462205
933,SU61-BrowseCat2-Page,1330422462022,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:47:42.022Z,1330422462022
752,SU32-GoToCart-Page,1330422462444,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:42.444Z,1330422462444
642,SU41-CustomerDetails-Page,1330422464698,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:44.698Z,1330422464698
825,SU61-BrowseCat2-Page,1330422464744,true,PT14022810472,200,KIE,128k013n,8519304225180891524,2012-02-28T09:47:44.744Z,1330422464744
1727,SU12b-PickProduct-Page,1330422467597,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:47:47.597Z,1330422467597
259,SU01-HomePage-Page,1330422469205,true,PT12022810472,200,OIB,coffre fort,PRODUCT_ID_NOT_FOUND,2012-02-28T09:47:49.205Z,1330422469205
245,SU01-HomePage-Page,1330422469998,true,PT80228104716,200,MAF,coffre,8519304225180865469,2012-02-28T09:47:49.998Z,1330422469998
415,SU01-HomePage-Page,1330422471557,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:47:51.557Z,1330422471557
887,SU32-GoToCart-Page,1330422471197,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:47:51.197Z,1330422471197
573,SU11-SearchPhrase-Page,1330422472051,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:47:52.051Z,1330422472051
545,SU61-BrowseCat2-Page,1330422472220,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:47:52.220Z,1330422472220
383,SU01-HomePage-Page,1330422472645,true,PT130228104712,200,MAF,tablette,8519304225180837261,2012-02-28T09:47:52.645Z,1330422472645
945,SU32-GoToCart-Page,1330422472322,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:47:52.322Z,1330422472322
707,SU61-BrowseCat2-Page,1330422472561,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:47:52.561Z,1330422472561
1083,SU32-GoToCart-Page,1330422472863,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:47:52.863Z,1330422472863
196,SU41-CustomerDetails-Page,1330422473914,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:53.914Z,1330422473914
686,SU42-DeliveryAndBilling-Page,1330422473559,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:53.559Z,1330422473559
265,SU01-HomePage-Page,1330422474367,true,PT140228104717,200,MAF,marche pieds,8519304225180891524,2012-02-28T09:47:54.367Z,1330422474367
752,SU61-BrowseCat2-Page,1330422475188,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:47:55.188Z,1330422475188
790,SU42-DeliveryAndBilling-Page,1330422475762,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:55.762Z,1330422475762
670,SU11-SearchPhrase-Page,1330422478648,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:47:58.648Z,1330422478648
780,SU11-SearchPhrase-Page,1330422480032,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:00.032Z,1330422480032
868,SU31-AddToCart-Page,1330422480157,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:00.157Z,1330422480157
440,SU11-SearchPhrase-Page,1330422481547,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:01.547Z,1330422481547
690,SU41-CustomerDetails-Page,1330422481909,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:01.909Z,1330422481909
299,SU01-HomePage-Page,1330422482819,true,PT110228104818,200,MAF,sangles,8519304225180849427,2012-02-28T09:48:02.819Z,1330422482819
370,SU41-CustomerDetails-Page,1330422483174,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:03.174Z,1330422483174
537,SU01-HomePage-Page,1330422483316,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:03.316Z,1330422483316
614,SU41-CustomerDetails-Page,1330422483559,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:03.559Z,1330422483559
1488,SU43-Paiment-Page,1330422482840,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:48:02.840Z,1330422482840
433,SU42-DeliveryAndBilling-Page,1330422484093,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:48:04.093Z,1330422484093
798,SU11-SearchPhrase-Page,1330422483756,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:03.756Z,1330422483756
1101,SU12b-PickProduct-Page,1330422483580,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:03.580Z,1330422483580
409,SU11-SearchPhrase-Page,1330422485124,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:05.124Z,1330422485124
433,SU01-HomePage-Page,1330422486701,true,PT2022810482,200,OIN,ladder,8519304225180841706,2012-02-28T09:48:06.701Z,1330422486701
1727,SU43-Paiment-Page,1330422487633,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:48:07.633Z,1330422487633
325,SU12b-PickProduct-Page,1330422490039,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:10.039Z,1330422490039
879,SU12b-PickProduct-Page,1330422490359,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:10.359Z,1330422490359
735,SU12b-PickProduct-Page,1330422491244,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:11.244Z,1330422491244
1093,SU32-GoToCart-Page,1330422491417,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:11.417Z,1330422491417
397,SU42-DeliveryAndBilling-Page,1330422492214,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:12.214Z,1330422492214
509,SU11-SearchPhrase-Page,1330422492739,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:12.739Z,1330422492739
1112,SU43-Paiment-Page,1330422492871,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:48:12.871Z,1330422492871
2339,SU11-SearchPhrase-Page,1330422491831,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:11.831Z,1330422491831
731,SU42-DeliveryAndBilling-Page,1330422494372,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:14.372Z,1330422494372
865,SU12b-PickProduct-Page,1330422494658,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:14.658Z,1330422494658
785,SU12b-PickProduct-Page,1330422496228,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:16.228Z,1330422496228
650,SU42-DeliveryAndBilling-Page,1330422496502,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:16.502Z,1330422496502
1618,SU31-AddToCart-Page,1330422495693,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:15.693Z,1330422495693
1116,SU11-SearchPhrase-Page,1330422497947,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:17.947Z,1330422497947
669,SU31-AddToCart-Page,1330422500315,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:20.315Z,1330422500315
600,SU31-AddToCart-Page,1330422500683,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:20.683Z,1330422500683
559,SU31-AddToCart-Page,1330422501158,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:21.158Z,1330422501158
757,SU12b-PickProduct-Page,1330422501829,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:21.829Z,1330422501829
720,SU41-CustomerDetails-Page,1330422502747,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:22.747Z,1330422502747
993,SU12b-PickProduct-Page,1330422503815,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:23.815Z,1330422503815
1377,SU43-Paiment-Page,1330422503707,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:23.707Z,1330422503707
825,SU31-AddToCart-Page,1330422504470,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:24.470Z,1330422504470
772,SU61-BrowseCat2-Page,1330422505600,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:48:25.600Z,1330422505600
677,SU31-AddToCart-Page,1330422506622,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:26.622Z,1330422506622
1874,SU43-Paiment-Page,1330422505673,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:25.673Z,1330422505673
1552,SU43-Paiment-Page,1330422507091,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:27.091Z,1330422507091
426,SU61-BrowseCat2-Page,1330422509092,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:48:29.092Z,1330422509092
1178,SU32-GoToCart-Page,1330422508772,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:28.772Z,1330422508772
995,SU32-GoToCart-Page,1330422509934,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:29.934Z,1330422509934
720,SU32-GoToCart-Page,1330422512055,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:32.055Z,1330422512055
4486,SU12b-PickProduct-Page,1330422508307,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:28.307Z,1330422508307
614,SU31-AddToCart-Page,1330422512534,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:32.534Z,1330422512534
822,SU42-DeliveryAndBilling-Page,1330422512460,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:32.460Z,1330422512460
1235,SU32-GoToCart-Page,1330422513443,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:33.443Z,1330422513443
1063,SU61-BrowseCat2-Page,1330422514188,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:48:34.188Z,1330422514188
1449,SU31-AddToCart-Page,1330422514008,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:34.008Z,1330422514008
688,SU32-GoToCart-Page,1330422514852,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:34.852Z,1330422514852
261,SU01-HomePage-Page,1330422515314,true,PT50228104813,200,MAF,taraud,8519304225180874653,2012-02-28T09:48:35.314Z,1330422515314
310,SU01-HomePage-Page,1330422518674,true,PT40228104818,200,MAF,potence,8660117787514679952,2012-02-28T09:48:38.674Z,1330422518674
802,SU32-GoToCart-Page,1330422518381,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:38.381Z,1330422518381
604,SU41-CustomerDetails-Page,1330422520479,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:40.479Z,1330422520479
764,SU41-CustomerDetails-Page,1330422521882,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:41.882Z,1330422521882
846,SU32-GoToCart-Page,1330422522293,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:42.293Z,1330422522293
272,SU41-CustomerDetails-Page,1330422523709,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:43.709Z,1330422523709
195,SU41-CustomerDetails-Page,1330422523863,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:43.863Z,1330422523863
599,SU41-CustomerDetails-Page,1330422523521,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:43.521Z,1330422523521
816,SU11-SearchPhrase-Page,1330422524536,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:48:44.536Z,1330422524536
2030,SU43-Paiment-Page,1330422523835,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:43.835Z,1330422523835
299,SU01-HomePage-Page,1330422525686,true,PT70228104814,200,MAF,ESCABEAU,8563771665917897574,2012-02-28T09:48:45.686Z,1330422525686
999,SU32-GoToCart-Page,1330422525489,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:45.489Z,1330422525489
775,SU61-BrowseCat2-Page,1330422525893,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:45.893Z,1330422525893
2731,SU31-AddToCart-Page,1330422524183,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:44.183Z,1330422524183
635,SU61-BrowseCat2-Page,1330422527742,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:47.742Z,1330422527742
539,SU41-CustomerDetails-Page,1330422528051,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:48.051Z,1330422528051
638,SU11-SearchPhrase-Page,1330422529163,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:48:49.163Z,1330422529163
783,SU61-BrowseCat2-Page,1330422530117,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:50.117Z,1330422530117
812,SU42-DeliveryAndBilling-Page,1330422531994,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:51.994Z,1330422531994
621,SU41-CustomerDetails-Page,1330422532487,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:48:52.487Z,1330422532487
379,SU42-DeliveryAndBilling-Page,1330422532805,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:52.805Z,1330422532805
633,SU42-DeliveryAndBilling-Page,1330422533176,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:53.176Z,1330422533176
267,SU42-DeliveryAndBilling-Page,1330422533617,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:48:53.617Z,1330422533617
692,SU42-DeliveryAndBilling-Page,1330422534007,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:54.007Z,1330422534007
483,SU41-CustomerDetails-Page,1330422535718,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:55.718Z,1330422535718
281,SU11-SearchPhrase-Page,1330422536560,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:48:56.560Z,1330422536560
897,SU12b-PickProduct-Page,1330422537017,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:48:57.017Z,1330422537017
290,SU01-HomePage-Page,1330422537810,true,PT90228104815,200,MAF,timberland,8563771665917843985,2012-02-28T09:48:57.810Z,1330422537810
355,SU01-HomePage-Page,1330422538176,true,PT160228104812,200,MAF,bac,8519304225180866932,2012-02-28T09:48:58.176Z,1330422538176
687,SU42-DeliveryAndBilling-Page,1330422538284,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:58.284Z,1330422538284
1474,SU32-GoToCart-Page,1330422538269,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:48:58.269Z,1330422538269
824,SU12b-PickProduct-Page,1330422539921,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:48:59.921Z,1330422539921
273,SU01-HomePage-Page,1330422541260,true,PT100228104916,200,MAF,casier,8519304225180855234,2012-02-28T09:49:01.260Z,1330422541260
622,SU42-DeliveryAndBilling-Page,1330422541848,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:49:01.848Z,1330422541848
1876,SU43-Paiment-Page,1330422541713,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:49:01.713Z,1330422541713
1536,SU43-Paiment-Page,1330422542808,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:49:02.808Z,1330422542808
1082,SU43-Paiment-Page,1330422544139,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:49:04.139Z,1330422544139
1949,SU43-Paiment-Page,1330422544092,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:49:04.092Z,1330422544092
1463,SU43-Paiment-Page,1330422545665,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:49:05.665Z,1330422545665
936,SU42-DeliveryAndBilling-Page,1330422546405,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:49:06.405Z,1330422546405
549,SU31-AddToCart-Page,1330422547534,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:07.534Z,1330422547534
1109,SU12b-PickProduct-Page,1330422547105,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:07.105Z,1330422547105
810,SU11-SearchPhrase-Page,1330422548621,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:08.621Z,1330422548621
1117,SU61-BrowseCat2-Page,1330422548361,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:49:08.361Z,1330422548361
1626,SU43-Paiment-Page,1330422548090,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:49:08.090Z,1330422548090
592,SU11-SearchPhrase-Page,1330422549287,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:09.287Z,1330422549287
951,SU41-CustomerDetails-Page,1330422550044,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:49:10.044Z,1330422550044
656,SU31-AddToCart-Page,1330422550462,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:10.462Z,1330422550462
731,SU11-SearchPhrase-Page,1330422550802,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:10.802Z,1330422550802
1623,SU43-Paiment-Page,1330422551726,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:49:11.726Z,1330422551726
715,SU31-AddToCart-Page,1330422557573,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:17.573Z,1330422557573
1807,SU43-Paiment-Page,1330422556618,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:49:16.618Z,1330422556618
241,SU01-HomePage-Page,1330422558416,true,PT1022810492,200,WDK,tegera,8563771665917896153,2012-02-28T09:49:18.416Z,1330422558416
825,SU32-GoToCart-Page,1330422558494,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:18.494Z,1330422558494
707,SU12b-PickProduct-Page,1330422560349,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:20.349Z,1330422560349
739,SU12b-PickProduct-Page,1330422560845,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:20.845Z,1330422560845
842,SU32-GoToCart-Page,1330422561116,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:21.116Z,1330422561116
840,SU42-DeliveryAndBilling-Page,1330422561774,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:49:21.774Z,1330422561774
1653,SU12b-PickProduct-Page,1330422561654,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:21.654Z,1330422561654
198,SU61-BrowseCat2-Page,1330422565670,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:49:25.670Z,1330422565670
752,SU61-BrowseCat2-Page,1330422566874,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:49:26.874Z,1330422566874
535,SU61-BrowseCat2-Page,1330422567551,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:49:27.551Z,1330422567551
879,SU61-BrowseCat2-Page,1330422567591,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:49:27.591Z,1330422567591
652,SU61-BrowseCat2-Page,1330422567878,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:49:27.878Z,1330422567878
562,SU61-BrowseCat2-Page,1330422569094,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:49:29.094Z,1330422569094
800,SU32-GoToCart-Page,1330422568881,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:28.881Z,1330422568881
644,SU41-CustomerDetails-Page,1330422569285,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:29.285Z,1330422569285
637,SU11-SearchPhrase-Page,1330422569537,true,PT1022810492,200,WDK,tegera,8482248024566725046,2012-02-28T09:49:29.537Z,1330422569537
791,SU41-CustomerDetails-Page,1330422570238,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:30.238Z,1330422570238
577,SU31-AddToCart-Page,1330422571654,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:31.654Z,1330422571654
686,SU31-AddToCart-Page,1330422571628,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:31.628Z,1330422571628
1976,SU43-Paiment-Page,1330422571455,true,PT2022810482,200,OIN,ladder,8563771665917843279,2012-02-28T09:49:31.455Z,1330422571455
287,SU01-HomePage-Page,1330422573695,true,PT30228104918,200,MAF,coffre,8519304225180883175,2012-02-28T09:49:33.695Z,1330422573695
754,SU31-AddToCart-Page,1330422573482,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:33.482Z,1330422573482
270,SU01-HomePage-Page,1330422576255,true,PT8022810494,200,KEY,18480054,8519304225180875317,2012-02-28T09:49:36.255Z,1330422576255
570,SU61-BrowseCat2-Page,1330422577173,true,PT110228104818,200,MAF,sangles,8519304225180880248,2012-02-28T09:49:37.173Z,1330422577173
273,SU01-HomePage-Page,1330422579007,true,PT130228104913,200,MAF,pied,8519304225180881291,2012-02-28T09:49:39.007Z,1330422579007
640,SU01-HomePage-Page,1330422578716,true,PT6022810492,200,FAB,pince a sertir,8563771665917868974,2012-02-28T09:49:38.716Z,1330422578716
281,SU01-HomePage-Page,1330422579139,true,PT12022810493,200,OIB,couteau,8563771665917868581,2012-02-28T09:49:39.139Z,1330422579139
178,SU01-HomePage-Page,1330422579796,true,PT14022810493,200,KIE,156MO36A,8519304225180849515,2012-02-28T09:49:39.796Z,1330422579796
664,SU42-DeliveryAndBilling-Page,1330422579998,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:39.998Z,1330422579998
679,SU41-CustomerDetails-Page,1330422580000,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:40.000Z,1330422580000
1412,SU61-BrowseCat2-Page,1330422579324,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:49:39.324Z,1330422579324
708,SU42-DeliveryAndBilling-Page,1330422580406,true,PT40228104818,200,MAF,potence,8519304225180884695,2012-02-28T09:49:40.406Z,1330422580406
1041,SU32-GoToCart-Page,1330422580727,true,PT90228104815,200,MAF,timberland,8519304225180842938,2012-02-28T09:49:40.727Z,1330422580727
976,SU32-GoToCart-Page,1330422581026,true,PT160228104812,200,MAF,bac,8519304225180843452,2012-02-28T09:49:41.026Z,1330422581026
907,SU32-GoToCart-Page,1330422582230,true,PT100228104916,200,MAF,casier,8519304225180883972,2012-02-28T09:49:42.230Z,1330422582230
725,SU11-SearchPhrase-Page,1330422584003,true,PT30228104918,200,MAF,coffre,8519304225180849321,2012-02-28T09:49:44.003Z,1330422584003
304,SU11-SearchPhrase-Page,1330422587111,true,PT8022810494,200,KEY,18480054,8519304225180875317,2012-02-28T09:49:47.111Z,1330422587111
272,SU01-HomePage-Page,1330422589077,true,PT110228104919,200,MAF,echaffaudage,8519304225180880248,2012-02-28T09:49:49.077Z,1330422589077
292,SU11-SearchPhrase-Page,1330422589468,true,PT6022810492,200,FAB,pince a sertir,8563771665917899498,2012-02-28T09:49:49.468Z,1330422589468
879,SU11-SearchPhrase-Page,1330422588982,true,PT130228104913,200,MAF,pied,8519304225180889122,2012-02-28T09:49:48.982Z,1330422588982
459,SU01-HomePage-Page,1330422589412,true,PT15022810492,200,OIN,kluis,8482248024566725956,2012-02-28T09:49:49.412Z,1330422589412
321,SU11-SearchPhrase-Page,1330422590403,true,PT14022810493,200,KIE,156MO36A,8519304225180849515,2012-02-28T09:49:50.403Z,1330422590403
1445,SU43-Paiment-Page,1330422589494,true,PT50228104813,200,MAF,taraud,8519304225180882328,2012-02-28T09:49:49.494Z,1330422589494
688,SU11-SearchPhrase-Page,1330422590453,true,PT12022810493,200,OIB,couteau,8563771665917903597,2012-02-28T09:49:50.453Z,1330422590453
740,SU42-DeliveryAndBilling-Page,1330422590714,true,PT70228104814,200,MAF,ESCABEAU,8519304225180874678,2012-02-28T09:49:50.714Z,1330422590714
