t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts
909,SU42-DeliveryAndBilling-Page,1330422335160,true,PT15022810441,200,OIN,spiegel,8563771665917842668,2012-02-28T09:45:35.160Z
797,SU31-AddToCart-Page,1330422335946,true,PT5022810451,200,OIB,caillebotis,8563771665917878575,2012-02-28T09:45:35.946Z
672,SU31-AddToCart-Page,1330422337490,true,PT70228104513,200,MAF,papier toilette,8519304225180842752,2012-02-28T09:45:37.490Z
1887,SU12b-PickProduct-Page,1330422337682,true,PT140228104516,200,MAF,chaussure,8519304225180891524,2012-02-28T09:45:37.682Z
8290,SU12b-PickProduct-Page,1330422331288,true,PT10022810451,200,MSK,zametacie stroje,8600827866532010222,2012-02-28T09:45:31.288Z
720,SU12b-PickProduct-Page,1330422340845,true,PT160228104510,200,MAF,aspirateur,8519304225180864173,2012-02-28T09:45:40.845Z
1595,SU43-Paiment-Page,1330422340921,true,PT20228104417,200,MAF,rouleau,8519304225180874755,2012-02-28T09:45:40.921Z
1196,SU32-GoToCart-Page,1330422341363,true,PT4022810443,200,OIN,agenda,8563771665917904992,2012-02-28T09:45:41.363Z
1442,SU43-Paiment-Page,1330422341893,true,PT11022810441,200,OIB,poubelle,8563771665917858826,2012-02-28T09:45:41.893Z
881,SU12b-PickProduct-Page,1330422342740,true,PT90228104514,200,MAF,point de rassemblement,8519304225180834025,2012-02-28T09:45:42.740Z
915,SU61-BrowseCat2-Page,1330422343421,true,PT6022810431,200,WDK,imuri,8482248024566668591,2012-02-28T09:45:43.421Z
2017,SU43-Paiment-Page,1330422344347,true,PT15022810441,200,OIN,spiegel,8563771665917842668,2012-02-28T09:45:44.347Z
919,SU11-SearchPhrase-Page,1330422345925,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:45:45.925Z
850,SU32-GoToCart-Page,1330422346819,true,PT5022810451,200,OIB,caillebotis,8563771665917878575,2012-02-28T09:45:46.819Z
758,SU61-BrowseCat2-Page,1330422347643,true,PT80228104414,200,MAF,poulie,8519304225180880100,2012-02-28T09:45:47.643Z
653,SU61-BrowseCat2-Page,1330422348124,true,PT12022810443,200,KEY,PAINT,8660117787514691743,2012-02-28T09:45:48.124Z
1023,SU32-GoToCart-Page,1330422347904,true,PT70228104513,200,MAF,papier toilette,8519304225180842752,2012-02-28T09:45:47.904Z
962,SU61-BrowseCat2-Page,1330422347977,true,PT3022810441,200,FAB,ethylotest,PRODUCT_ID_NOT_FOUND,2012-02-28T09:45:47.977Z
933,SU61-BrowseCat2-Page,1330422349840,true,PT130228104410,200,MAF,servante,8519304225180874615,2012-02-28T09:45:49.840Z
781,SU31-AddToCart-Page,1330422350958,true,PT140228104516,200,MAF,chaussure,8519304225180891524,2012-02-28T09:45:50.958Z
648,SU31-AddToCart-Page,1330422351806,true,PT160228104510,200,MAF,aspirateur,8519304225180864173,2012-02-28T09:45:51.806Z
1120,SU31-AddToCart-Page,1330422351345,true,PT10022810451,200,MSK,zametacie stroje,8600827866532010222,2012-02-28T09:45:51.345Z
871,SU41-CustomerDetails-Page,1330422352811,true,PT4022810443,200,OIN,agenda,8563771665917904992,2012-02-28T09:45:52.811Z
807,SU31-AddToCart-Page,1330422353687,true,PT90228104514,200,MAF,point de rassemblement,8519304225180834025,2012-02-28T09:45:53.687Z
439,SU01-HomePage-Page,1330422354595,true,PT6022810454,200,OIN,gereedschapskist,8482248024566668591,2012-02-28T09:45:54.595Z
277,SU41-CustomerDetails-Page,1330422355243,true,PT5022810451,200,OIB,caillebotis,8563771665917878575,2012-02-28T09:45:55.243Z
297,SU01-HomePage-Page,1330422359077,true,PT120228104511,200,MAF,tapis coco,8660117787514691743,2012-02-28T09:45:59.077Z
323,SU01-HomePage-Page,1330422359374,true,PT80228104515,200,MAF,bac,8519304225180880100,2012-02-28T09:45:59.374Z
2292,SU12b-PickProduct-Page,1330422357407,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:45:57.407Z
646,SU41-CustomerDetails-Page,1330422359430,true,PT70228104513,200,MAF,papier toilette,8519304225180842752,2012-02-28T09:45:59.430Z
251,SU01-HomePage-Page,1330422360166,true,PT30228104617,200,MAF,casque anti bruit,PRODUCT_ID_NOT_FOUND,2012-02-28T09:46:00.166Z
291,SU01-HomePage-Page,1330422361485,true,PT130228104611,200,MAF,tarifold,8519304225180874615,2012-02-28T09:46:01.485Z
1030,SU32-GoToCart-Page,1330422362614,true,PT160228104510,200,MAF,aspirateur,8519304225180864173,2012-02-28T09:46:02.614Z
609,SU32-GoToCart-Page,1330422363213,true,PT10022810451,200,MSK,zametacie stroje,8600827866532010222,2012-02-28T09:46:03.213Z
692,SU61-BrowseCat2-Page,1330422363533,true,PT20228104417,200,MAF,rouleau,8519304225180874755,2012-02-28T09:46:03.533Z
1011,SU32-GoToCart-Page,1330422363381,true,PT90228104514,200,MAF,point de rassemblement,8519304225180834025,2012-02-28T09:46:03.381Z
921,SU32-GoToCart-Page,1330422363569,true,PT140228104516,200,MAF,chaussure,8519304225180891524,2012-02-28T09:46:03.569Z
462,SU61-BrowseCat2-Page,1330422364378,true,PT11022810441,200,OIB,poubelle,8563771665917858826,2012-02-28T09:46:04.378Z
1123,SU42-DeliveryAndBilling-Page,1330422363798,true,PT4022810443,200,OIN,agenda,8563771665917904992,2012-02-28T09:46:03.798Z
756,SU11-SearchPhrase-Page,1330422364353,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:46:04.353Z
368,SU42-DeliveryAndBilling-Page,1330422366466,true,PT5022810451,200,OIB,caillebotis,8563771665917878575,2012-02-28T09:46:06.466Z
1016,SU61-BrowseCat2-Page,1330422366971,true,PT15022810441,200,OIN,spiegel,8563771665917842668,2012-02-28T09:46:06.971Z
713,SU11-SearchPhrase-Page,1330422369243,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:46:09.243Z
382,SU11-SearchPhrase-Page,1330422369600,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:46:09.600Z
467,SU11-SearchPhrase-Page,1330422370056,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:46:10.056Z
499,SU31-AddToCart-Page,1330422370162,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:46:10.162Z
384,SU11-SearchPhrase-Page,1330422370531,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:46:10.531Z
670,SU41-CustomerDetails-Page,1330422371976,true,PT160228104510,200,MAF,aspirateur,8519304225180864173,2012-02-28T09:46:11.976Z
781,SU42-DeliveryAndBilling-Page,1330422372074,true,PT70228104513,200,MAF,papier toilette,8519304225180842752,2012-02-28T09:46:12.074Z
289,SU01-HomePage-Page,1330422373277,true,PT20228104618,200,MAF,cheville,8519304225180874755,2012-02-28T09:46:13.277Z
661,SU41-CustomerDetails-Page,1330422373484,true,PT140228104516,200,MAF,chaussure,8519304225180891524,2012-02-28T09:46:13.484Z
204,SU41-CustomerDetails-Page,1330422374428,true,PT10022810451,200,MSK,zametacie stroje,8600827866532010222,2012-02-28T09:46:14.428Z
290,SU01-HomePage-Page,1330422374719,true,PT110228104617,200,MAF,cafetiere,8563771665917858826,2012-02-28T09:46:14.719Z
590,SU41-CustomerDetails-Page,1330422375223,true,PT90228104514,200,MAF,point de rassemblement,8519304225180834025,2012-02-28T09:46:15.223Z
2223,SU43-Paiment-Page,1330422374336,true,PT4022810443,200,OIN,agenda,8563771665917904992,2012-02-28T09:46:14.336Z
1530,SU43-Paiment-Page,1330422375041,true,PT5022810451,200,OIB,caillebotis,8563771665917878575,2012-02-28T09:46:15.041Z
3358,SU12b-PickProduct-Page,1330422373910,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:46:13.910Z
220,SU01-HomePage-Page,1330422378159,true,PT15022810461,200,WDK,A-mainos,8563771665917842668,2012-02-28T09:46:18.159Z
822,SU12b-PickProduct-Page,1330422379834,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:46:19.834Z
724,SU32-GoToCart-Page,1330422381130,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:46:21.130Z
810,SU12b-PickProduct-Page,1330422381363,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:46:21.363Z
1815,SU12b-PickProduct-Page,1330422380383,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:46:20.383Z
669,SU42-DeliveryAndBilling-Page,1330422382857,true,PT160228104510,200,MAF,aspirateur,8519304225180864173,2012-02-28T09:46:22.857Z
2123,SU12b-PickProduct-Page,1330422381853,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:46:21.853Z
1938,SU43-Paiment-Page,1330422382148,true,PT70228104513,200,MAF,papier toilette,8519304225180842752,2012-02-28T09:46:22.148Z
805,SU11-SearchPhrase-Page,1330422383413,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:46:23.413Z
627,SU42-DeliveryAndBilling-Page,1330422383603,true,PT140228104516,200,MAF,chaussure,8519304225180891524,2012-02-28T09:46:23.603Z
346,SU11-SearchPhrase-Page,1330422384468,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:46:24.468Z
449,SU42-DeliveryAndBilling-Page,1330422384504,true,PT10022810451,200,MSK,zametacie stroje,8600827866532010222,2012-02-28T09:46:24.504Z
104,SU31-AddToCart-Page,1330422386325,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:46:26.325Z
714,SU42-DeliveryAndBilling-Page,1330422386603,true,PT90228104514,200,MAF,point de rassemblement,8519304225180834025,2012-02-28T09:46:26.603Z
533,SU11-SearchPhrase-Page,1330422389004,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:46:29.004Z
628,SU31-AddToCart-Page,1330422391861,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:46:31.861Z
659,SU31-AddToCart-Page,1330422391848,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:46:31.848Z
469,SU41-CustomerDetails-Page,1330422392340,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:46:32.340Z
700,SU31-AddToCart-Page,1330422392116,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:46:32.116Z
657,SU31-AddToCart-Page,1330422392295,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:46:32.295Z
1610,SU43-Paiment-Page,1330422392283,true,PT160228104510,200,MAF,aspirateur,8519304225180864173,2012-02-28T09:46:32.283Z
727,SU12b-PickProduct-Page,1330422394325,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:46:34.325Z
1795,SU43-Paiment-Page,1330422395113,true,PT90228104514,200,MAF,point de rassemblement,8519304225180834025,2012-02-28T09:46:35.113Z
1772,SU43-Paiment-Page,1330422395158,true,PT140228104516,200,MAF,chaussure,8519304225180891524,2012-02-28T09:46:35.158Z
1141,SU43-Paiment-Page,1330422396075,true,PT10022810451,200,MSK,zametacie stroje,8600827866532010222,2012-02-28T09:46:36.075Z
850,SU12b-PickProduct-Page,1330422396433,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:46:36.433Z
799,SU32-GoToCart-Page,1330422397159,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:46:37.159Z
1403,SU12b-PickProduct-Page,1330422397000,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:46:37.000Z
549,SU61-BrowseCat2-Page,1330422398803,true,PT5022810451,200,OIB,caillebotis,8563771665917878575,2012-02-28T09:46:38.803Z
794,SU61-BrowseCat2-Page,1330422401522,true,PT4022810443,200,OIN,agenda,8563771665917904992,2012-02-28T09:46:41.522Z
634,SU42-DeliveryAndBilling-Page,1330422401975,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:46:41.975Z
1039,SU32-GoToCart-Page,1330422401930,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:46:41.930Z
1042,SU32-GoToCart-Page,1330422402236,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:46:42.236Z
861,SU32-GoToCart-Page,1330422403649,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:46:43.649Z
824,SU32-GoToCart-Page,1330422403833,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:46:43.833Z
751,SU61-BrowseCat2-Page,1330422404795,true,PT70228104513,200,MAF,papier toilette,8519304225180842752,2012-02-28T09:46:44.795Z
500,SU31-AddToCart-Page,1330422405488,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:46:45.488Z
35,SU41-CustomerDetails-Page,1330422407937,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:46:47.937Z
1284,SU31-AddToCart-Page,1330422407046,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:46:47.046Z
296,SU01-HomePage-Page,1330422408722,true,PT50228104612,200,MAF,poubelle,8563771665917878575,2012-02-28T09:46:48.722Z
458,SU31-AddToCart-Page,1330422409245,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:46:49.245Z
503,SU01-HomePage-Page,1330422412815,true,PT4022810462,200,KEY,frames,8563771665917904992,2012-02-28T09:46:52.815Z
576,SU41-CustomerDetails-Page,1330422412815,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:46:52.815Z
533,SU41-CustomerDetails-Page,1330422413106,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:46:53.106Z
1422,SU43-Paiment-Page,1330422413022,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:46:53.022Z
806,SU41-CustomerDetails-Page,1330422413644,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:46:53.644Z
696,SU41-CustomerDetails-Page,1330422415155,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:46:55.155Z
523,SU61-BrowseCat2-Page,1330422415605,true,PT160228104510,200,MAF,aspirateur,8519304225180864173,2012-02-28T09:46:55.605Z
307,SU01-HomePage-Page,1330422415861,true,PT7022810462,200,FAB,sel,8519304225180842752,2012-02-28T09:46:55.861Z
994,SU32-GoToCart-Page,1330422417151,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:46:57.151Z
40,SU42-DeliveryAndBilling-Page,1330422418567,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:46:58.567Z
852,SU61-BrowseCat2-Page,1330422417907,true,PT90228104514,200,MAF,point de rassemblement,8519304225180834025,2012-02-28T09:46:57.907Z
770,SU61-BrowseCat2-Page,1330422418367,true,PT10022810451,200,MSK,zametacie stroje,8600827866532010222,2012-02-28T09:46:58.367Z
629,SU61-BrowseCat2-Page,1330422419151,true,PT140228104516,200,MAF,chaussure,8519304225180891524,2012-02-28T09:46:59.151Z
566,SU11-SearchPhrase-Page,1330422419309,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:46:59.309Z
758,SU32-GoToCart-Page,1330422419843,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:46:59.843Z
1061,SU32-GoToCart-Page,1330422419660,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:46:59.660Z
706,SU42-DeliveryAndBilling-Page,1330422422359,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:47:02.359Z
1417,SU11-SearchPhrase-Page,1330422423259,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:03.259Z
916,SU42-DeliveryAndBilling-Page,1330422424167,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:47:04.167Z
970,SU42-DeliveryAndBilling-Page,1330422424287,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:47:04.287Z
314,SU01-HomePage-Page,1330422425338,true,PT160228104711,200,MAF,equerre,8519304225180864173,2012-02-28T09:47:05.338Z
811,SU42-DeliveryAndBilling-Page,1330422424969,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:47:04.969Z
350,SU11-SearchPhrase-Page,1330422426320,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:06.320Z
550,SU41-CustomerDetails-Page,1330422426526,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:47:06.526Z
277,SU01-HomePage-Page,1330422427984,true,PT9022810472,200,OIB,fut,8519304225180834025,2012-02-28T09:47:07.984Z
1027,SU12b-PickProduct-Page,1330422427710,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:07.710Z
234,SU01-HomePage-Page,1330422428772,true,PT14022810472,200,KIE,128k013n,8519304225180891524,2012-02-28T09:47:08.772Z
263,SU01-HomePage-Page,1330422429903,true,PT100228104715,200,MAF,TRANSPALETTE,8600827866532010222,2012-02-28T09:47:09.903Z
1288,SU43-Paiment-Page,1330422430137,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:47:10.137Z
689,SU41-CustomerDetails-Page,1330422431180,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:47:11.180Z
614,SU41-CustomerDetails-Page,1330422431591,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:47:11.591Z
2022,SU12b-PickProduct-Page,1330422433101,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:13.101Z
1943,SU43-Paiment-Page,1330422433259,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:47:13.259Z
399,SU61-BrowseCat2-Page,1330422435145,true,PT1022810454,200,KEY,Salt Winter,8660117787514689062,2012-02-28T09:47:15.145Z
579,SU42-DeliveryAndBilling-Page,1330422436420,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:47:16.420Z
1728,SU43-Paiment-Page,1330422436254,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:47:16.254Z
959,SU11-SearchPhrase-Page,1330422437181,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:47:17.181Z
750,SU11-SearchPhrase-Page,1330422437932,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:47:17.932Z
1792,SU43-Paiment-Page,1330422437453,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:47:17.453Z
2080,SU43-Paiment-Page,1330422437332,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:47:17.332Z
1206,SU12b-PickProduct-Page,1330422438936,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:18.936Z
918,SU11-SearchPhrase-Page,1330422439880,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:47:19.880Z
708,SU31-AddToCart-Page,1330422440120,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:20.120Z
365,SU11-SearchPhrase-Page,1330422440509,true,PT14022810472,200,KIE,128k013n,8519304225180891524,2012-02-28T09:47:20.509Z
829,SU42-DeliveryAndBilling-Page,1330422441219,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:47:21.219Z
709,SU42-DeliveryAndBilling-Page,1330422441426,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:47:21.426Z
539,SU31-AddToCart-Page,1330422443795,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:23.795Z
475,SU01-HomePage-Page,1330422446328,true,PT1022810473,200,OIN,grillplaten - bestron,8660117787514689062,2012-02-28T09:47:26.328Z
1429,SU43-Paiment-Page,1330422447301,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:47:27.301Z
2027,SU12b-PickProduct-Page,1330422448947,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:47:28.947Z
795,SU32-GoToCart-Page,1330422450224,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:30.224Z
837,SU12b-PickProduct-Page,1330422450550,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:47:30.550Z
807,SU12b-PickProduct-Page,1330422450584,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:47:30.584Z
522,SU31-AddToCart-Page,1330422451250,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:31.250Z
1043,SU61-BrowseCat2-Page,1330422451758,true,PT6022810454,200,OIN,gereedschapskist,8563771665917833534,2012-02-28T09:47:31.758Z
1520,SU43-Paiment-Page,1330422451571,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:47:31.571Z
2950,SU12b-PickProduct-Page,1330422450743,true,PT14022810472,200,KIE,128k013n,8519304225180891524,2012-02-28T09:47:30.743Z
1633,SU43-Paiment-Page,1330422453265,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:47:33.265Z
825,SU32-GoToCart-Page,1330422455382,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:35.382Z
404,SU11-SearchPhrase-Page,1330422457692,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:47:37.692Z
613,SU61-BrowseCat2-Page,1330422458026,true,PT120228104511,200,MAF,tapis coco,PRODUCT_ID_NOT_FOUND,2012-02-28T09:47:38.026Z
562,SU61-BrowseCat2-Page,1330422459518,true,PT80228104515,200,MAF,bac,8519304225180865469,2012-02-28T09:47:39.518Z
493,SU31-AddToCart-Page,1330422460040,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:47:40.040Z
902,SU61-BrowseCat2-Page,1330422461272,true,PT130228104611,200,MAF,tarifold,8519304225180837261,2012-02-28T09:47:41.272Z
726,SU41-CustomerDetails-Page,1330422461816,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:41.816Z
530,SU01-HomePage-Page,1330422462057,true,PT6022810475,200,OIN,hangmap,8563771665917833534,2012-02-28T09:47:42.057Z
1240,SU31-AddToCart-Page,1330422461402,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:47:41.402Z
715,SU31-AddToCart-Page,1330422462205,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:47:42.205Z
933,SU61-BrowseCat2-Page,1330422462022,true,PT30228104617,200,MAF,casque anti bruit,8519304225180883175,2012-02-28T09:47:42.022Z
752,SU32-GoToCart-Page,1330422462444,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:42.444Z
642,SU41-CustomerDetails-Page,1330422464698,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:44.698Z
825,SU61-BrowseCat2-Page,1330422464744,true,PT14022810472,200,KIE,128k013n,8519304225180891524,2012-02-28T09:47:44.744Z
1727,SU12b-PickProduct-Page,1330422467597,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:47:47.597Z
259,SU01-HomePage-Page,1330422469205,true,PT12022810472,200,OIB,coffre fort,PRODUCT_ID_NOT_FOUND,2012-02-28T09:47:49.205Z
245,SU01-HomePage-Page,1330422469998,true,PT80228104716,200,MAF,coffre,8519304225180865469,2012-02-28T09:47:49.998Z
415,SU01-HomePage-Page,1330422471557,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:47:51.557Z
887,SU32-GoToCart-Page,1330422471197,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:47:51.197Z
573,SU11-SearchPhrase-Page,1330422472051,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:47:52.051Z
545,SU61-BrowseCat2-Page,1330422472220,true,PT110228104617,200,MAF,cafetiere,8519304225180849427,2012-02-28T09:47:52.220Z
383,SU01-HomePage-Page,1330422472645,true,PT130228104712,200,MAF,tablette,8519304225180837261,2012-02-28T09:47:52.645Z
945,SU32-GoToCart-Page,1330422472322,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:47:52.322Z
707,SU61-BrowseCat2-Page,1330422472561,true,PT15022810461,200,WDK,A-mainos,8482248024566725956,2012-02-28T09:47:52.561Z
1083,SU32-GoToCart-Page,1330422472863,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:47:52.863Z
196,SU41-CustomerDetails-Page,1330422473914,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:47:53.914Z
686,SU42-DeliveryAndBilling-Page,1330422473559,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:47:53.559Z
265,SU01-HomePage-Page,1330422474367,true,PT140228104717,200,MAF,marche pieds,8519304225180891524,2012-02-28T09:47:54.367Z
752,SU61-BrowseCat2-Page,1330422475188,true,PT20228104618,200,MAF,cheville,8519304225180841706,2012-02-28T09:47:55.188Z
790,SU42-DeliveryAndBilling-Page,1330422475762,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:47:55.762Z
670,SU11-SearchPhrase-Page,1330422478648,true,PT12022810472,200,OIB,coffre fort,8563771665917868581,2012-02-28T09:47:58.648Z
780,SU11-SearchPhrase-Page,1330422480032,true,PT80228104716,200,MAF,coffre,8519304225180875317,2012-02-28T09:48:00.032Z
868,SU31-AddToCart-Page,1330422480157,true,PT1022810473,200,OIN,grillplaten - bestron,8563771665917896153,2012-02-28T09:48:00.157Z
440,SU11-SearchPhrase-Page,1330422481547,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:01.547Z
690,SU41-CustomerDetails-Page,1330422481909,true,PT160228104711,200,MAF,equerre,8519304225180866932,2012-02-28T09:48:01.909Z
299,SU01-HomePage-Page,1330422482819,true,PT110228104818,200,MAF,sangles,8519304225180849427,2012-02-28T09:48:02.819Z
370,SU41-CustomerDetails-Page,1330422483174,true,PT9022810472,200,OIB,fut,8563771665917843985,2012-02-28T09:48:03.174Z
537,SU01-HomePage-Page,1330422483316,true,PT15022810483,200,KEY,101W045A,8482248024566725956,2012-02-28T09:48:03.316Z
614,SU41-CustomerDetails-Page,1330422483559,true,PT100228104715,200,MAF,TRANSPALETTE,8519304225180855234,2012-02-28T09:48:03.559Z
1488,SU43-Paiment-Page,1330422482840,true,PT50228104612,200,MAF,poubelle,8519304225180874653,2012-02-28T09:48:02.840Z
433,SU42-DeliveryAndBilling-Page,1330422484093,true,PT7022810462,200,FAB,sel,8563771665917897574,2012-02-28T09:48:04.093Z
798,SU11-SearchPhrase-Page,1330422483756,true,PT130228104712,200,MAF,tablette,8519304225180881291,2012-02-28T09:48:03.756Z
1101,SU12b-PickProduct-Page,1330422483580,true,PT6022810475,200,OIN,hangmap,8563771665917868974,2012-02-28T09:48:03.580Z
409,SU11-SearchPhrase-Page,1330422485124,true,PT140228104717,200,MAF,marche pieds,8519304225180849515,2012-02-28T09:48:05.124Z
433,SU01-HomePage-Page,1330422486701,true,PT2022810482,200,OIN,ladder,8519304225180841706,2012-02-28T09:48:06.701Z
1727,SU43-Paiment-Page,1330422487633,true,PT4022810462,200,KEY,frames,8660117787514679952,2012-02-28T09:48:07.633Z
325,SU12b-PickProduct-Page,1330422490039,true,PT3022810471,200,MSK,126100,8519304225180883175,2012-02-28T09:48:10.039Z
